case_id,design_region,design_kind,T_K,p_Pa,pressure_bar,steam_to_ethane_mass,tau_end_s,target_tau_s,tau_design_mode,target_conversion,conversion_proxy,coverage_round,coverage_priority,tx_bin_i,tx_bin_j,tx_bin_T_low_K,tx_bin_T_high_K,tx_bin_X_low,tx_bin_X_high,ttau_bin_k,ttau_bin_logtau_low,ttau_bin_logtau_high,ttau_bin_tau_low_s,ttau_bin_tau_high_s,ttau_bin_count_before,tau_estimate_s,log10_tau_s,log10_tau_estimate_s,tau_over_tau_estimate,pfr_tau_ratio_min,pfr_tau_ratio_max,tau_physicality_flag,script_version,hydro_design_mode,diameter_m,area_m2,target_Re,estimated_rho_kg_m3,estimated_mu_Pa_s,estimated_U_m_s,estimated_mdot_kg_s,estimated_length_m,pfr_attempt_composition_source,state_probe_composition_source,fresh_Y_H2O,fresh_Y_C2H6,fresh_Y_C2H4,fresh_Y_CH4,fresh_Y_H2,fresh_Y_C2H2,fresh_Y_C3H6,fresh_Y_C3H8,anchor_pool_id,anchor_source_file,anchor_conversion_proxy,anchor_steam_to_ethane_mass,anchor_T_K,anchor_p_Pa,anchor_tau_s,anchor_abs_steam_diff,anchor_abs_conversion_diff,anchor_abs_T_diff_K,anchor_abs_p_diff_Pa,anchor_selection_rule,anchor_steam_max_abs_diff,Y_H2,Y_CH4,Y_C2H6,Y_C3H8,Y_IC4H10,Y_NC4H10,Y_H2O,Y_CO,Y_CO2,Y_NEOC5,Y_IC5H12,Y_NC5H12,Y_CPT,Y_ME-CPT,Y_CHX,Y_BENZENE,Y_TOLUENE,Y_XYLENES,Y_ET-BENZENE,Y_IP-BENZENE,Y_NAPHTHALENE,Y_ME-NAPHTHALENE,Y_N2,Y_NPAR-C06,Y_NP-BENZENE,Y__1ARO-C10,Y__1ARO-C11,Y_C12iaro,Y__3ARO-C15,Y_C12naro,Y_BIPHENYL,Y_PHENANTHRENE,Y__1.4DIOL-C06,Y__1.3DIOL-C06,Y_MECY24PD,Y_MECY14PD,Y_CHD14,Y_ME2-CHD13,Y_ME1-CHD14,Y_ME1-CH2*CPENE4,Y_ME-FULLVENE,Y_CH2*CHD13,Y__13C4H6CPD,Y_NDIOL-C07,Y_NDIOL-C08,Y_C2H4,Y_C3H6,Y__1.3C4H6,Y__1C4H8,Y__2C4H8,Y_IC4H8,Y__1.3C5DIOL,Y__1.4C5DIOL,Y_ISOPRENE,Y__1C5H10,Y__2C5H10,Y__2M-1C4H8,Y__3M-1C4H8,Y__2M-2C4H8,Y_NDIOL-C06,Y_NOLE-C06,Y__2OLE-C06,Y_CPTOL,Y_ME-CPTOL,Y_CHXOL,Y_CPD,Y_ME-CPD,Y_CHXDI,Y_ME-CHXDI,Y_STYRENE,Y_ALL-BENZENE,Y_AROL-C10,Y_AROL-C11,Y_ME-INDENE,Y_NAROL-C11,Y_NAROL-C12,Y_NAROL-C13,Y__1.2C4H6,Y_FULVENE,Y_C4H4,Y_IOLE-C06,Y_IDIOL-C07,Y_IDIOL-C08,Y_ME3-CPENE,Y_ME4-CPENE,Y_CH2*CPANE,Y_CH2*CPENE,Y_CPD-CPD,Y_ALL-CPD,Y__3OLE-C06,Y_VI-CHXOL,Y_INDENE,Y_ME-CHXOL,Y_C2H2,Y_C3H4_MA,Y_C3H4_PD,Y_H.,Y_CH3.,Y_C2H3.,Y_C2H5.,Y_C3H5.,Y_VC3H5-1.,Y_VC3H5-2.,Y__1C3H7.,Y__2C3H7.,Y__1C4-3.,Y__1C4-4.,Y_iC4H7.,Y__1C4H9.,Y__2C4H9.,Y_IC4H9.,Y_TC4H9.,Y_NEOC5.,Y_IC5-1.,Y_IC5-2.,Y_IC5-3.,Y_IC5-4.,Y_NC5-1.,Y_NC5-2.,Y_NC5-3.,Y__1C5OL-5.,Y__1C5OL-4.,Y__1C5OL-3.,Y__2C5OL-5.,Y__2C5OL-4.,Y__3M1C4-4.,Y__3M1C4-3.,Y__2M1C4-4.,Y__2M1C4-3.,Y_CPT.,Y_CPTOL-4.,Y_CPTOL-3.,Y_ISOPRENYL,Y_C5DI-3.,Y__2M1C4-5.,Y_C8_Olefinic_radi,Y__1.4C5-2.,Y__1.4C5-1.,Y__1.2.4C5-1.,Y__1COL-6.,Y_MECYPE4.,Y__1COL-5.,Y_CHX.,Y_ME-CHXI.,Y_ME-CHXE.,Y_ET-CHX.,Y_C2C*C.,Y_C.*CCC,Y_C*C.CC,Y_CC.*CC,Y_C6_1.4di-3.,Y_C6_1.4di-1.,Y_C6_1.3di-6.,Y_C6_1.5di-3.,Y_C6_1.5di-2.,Y_MYCPT3.,Y_MECY3PENE.,Y_CYC6H9,Y_ME3-CPENE3.,Y_ME4-CPENE3.,Y_ME3-CPENE4.,Y_C6_idiol-1.,Y_C6_idiol-2.,Y_C6_idiol-3.,Y_ME1-CPENE4.,Y_C6_idiol-4.,Y_ME4-CPENE4.,Y_ME1-CPENE5.,Y_CYC6H7,Y_ME.CY13PD,Y_MEC24PD1.,Y_ME.CY24PD,Y_C*CCCC*CC.,Y_CC*CCC*CC.,Y_ME4-CHEXE5.,Y_C*C2.CC2*C,Y_ME1-CH2*CPANE1.,Y_ME.-CHD14,Y_ME2-CHD13-6.,Y_ME2.-ME4-CY13PD,Y_ME13-CY13PD3.,Y_ME1-ME3.-CY13PD,Y_ME1.ME3-CY13PD,Y_ME1-CHD13-5.,Y_VBENZENE.,Y_ME14CYC6H7.,Y_C5H5C.C*C,Y_C5H4.CC*C,Y_CYC6H5CC.,Y_CPDCPDRAD,Y_BENZYL,Y_CH3BENZYL,Y_CC*CCCC.,Y_CC*CCC.C,Y_C*CC.CCC,Y_CC*CC.CC,Y_MECYPE2.,Y_CH2.CYC5,Y_MECYPE1.,Y_C*CCC.CC,Y__2C7ol-7.,Y__1C7ol-3.,Y__1C7ol-6.,Y__1C8ol-3.,Y__1C8ol-6.,Y_C2H,Y_PHENYL,Y_C3H3.,Y_VC4H5-1.,Y_VC4H5-2.,Y_CPD.,Y__1m-napht,Y__1m-anthr
4151,global_high_temperature_1400_1600,pfr_first_request,1410.5724090663716,255018.51923763752,2.550185192376375,0.7197588821873069,0.0109996729810174,0.0109996729810174,T_logtau_waterfill_explicit_tau_pfr_first,0.8153790567442776,0.8153790567442776,3,90,12,16,1400.0,1450.0,0.8,0.8500000000000001,12,-2.0,-1.75,0.01,0.0177827941003892,77,,-1.9586202261736616,,,,,pending_cracksim_pfr_reachability_check,identify_isothermal_empty_regions_final_fast_v3native_pfr_first_requests_v4_case_feedback,D_Re_sampled__L_mdot_from_tau,1e-05,7.853981633974485e-11,0.0124991807137325,0.5107899506203206,4.452919188917988e-05,0.1089642456323592,4.371356660738199e-12,0.0011985710685792,fresh_feed_ethane_steam,real_database_anchor_full_Y_vector,0.4185231369596814,0.5814768630403185,0.0,0.0,0.0,0.0,0.0,0.0,1770311,out_v2_iso_r1_v1\isothermal_enrichment_cracksim.parquet,0.7904913193817812,0.7216142555698752,1547.13953520637,301579.6612948179,0.0013795099503016,0.0018553733825683,0.0178918697599692,136.56712613999844,46561.142057180405,strict_steam_gate_plus_weighted_X_T_p_distance,0.05,0.0290558169124563,0.0283738157563365,0.1194295364061477,0.0012949919475018,5.998943346371737e-07,0.0011048567379452,0.4299542336206083,0.0001386585713621,2.107418672258553e-05,9.432374283230324e-10,2.904293332888893e-07,1.2603757925410623e-06,2.5518268625923103e-06,0.0,3.6802384263944616e-08,0.0096560558858101,0.0007587650391577,1.8613934984401008e-05,4.19978327987443e-06,1.5203837006745194e-08,0.000305672188527,2.4915595527923824e-05,0.0,1.4397639409906345e-06,2.128624748994534e-06,4.5629082401247816e-08,3.989606694695186e-09,7.019510626045593e-11,5.943947821071832e-07,4.7132936887646354e-07,4.5148942614606e-06,4.290038423303468e-06,5.777196544881236e-07,8.025753265573225e-14,8.955470701573023e-06,3.744611997736387e-05,0.0011261159959422,2.2171552729482456e-11,2.673853456194906e-05,3.297158872995308e-08,5.1296510444536915e-08,4.426509146505896e-06,5.003321883747329e-09,1.6077346276583593e-07,0.0009119497621991,0.3378500436208628,0.0073245145990728,0.0147309326137341,0.0009809989038993,0.0005719389599207,2.257376458027646e-05,0.0001360774608872,0.000179839579031,5.697930110129994e-05,8.901529390574725e-05,7.091419855927081e-05,2.0153070289947823e-06,2.5175379250502254e-05,1.2287792296985575e-06,3.765629661690239e-06,6.358096428597915e-07,0.0001046065211704,0.0002194196528861,2.386306716492482e-06,2.651703013998601e-05,0.004915274187742,0.0001199496104052,8.139122820835596e-05,4.779013393095195e-05,0.0006225234095065,1.405611553718517e-06,8.125857719902672e-05,1.2912237295896571e-06,1.850856432058112e-06,4.327488035029748e-06,6.88635537907432e-07,1.2467495904176552e-08,0.0001544129349362,5.55889753748304e-05,0.0013698566130406,1.7937430903128358e-07,0.0,0.0009023574780284,8.990336849123282e-06,1.521429720126374e-06,1.283854281670279e-06,6.010776025348778e-05,3.6289234263396888e-06,7.891549008903199e-07,7.136380948071753e-07,3.1709258304198835e-05,9.590824846554036e-05,8.6858271107569e-08,0.0060925985040968,0.0002610751837365,0.0001946100453361,2.5787192106597643e-08,3.842010499519477e-06,6.763918768711852e-07,1.3615166850954378e-05,4.353714302837281e-05,8.892587172396106e-09,3.5628083885059e-08,1.9363962049574984e-08,2.8878764433098588e-08,1.3013762708672414e-05,9.584625491721421e-08,8.690910448211648e-08,2.6470911195529533e-08,6.2803762475796354e-09,4.387364205605647e-11,1.6580416705754563e-10,3.939525893855931e-14,4.8849390697880455e-12,2.7032671667609657e-10,3.2298904806802735e-11,7.158805431972019e-12,2.0953951308621068e-10,1.95958505442583e-09,5.712474164313342e-10,7.841709938310725e-10,3.827578168763204e-09,2.137644709038926e-08,2.9707057298137647e-10,9.112584040762192e-09,1.1439760444536354e-16,1.1169982711328587e-11,1.898016174431322e-09,2.149139415335776e-08,7.070277230410202e-09,1.1208323335175929e-08,2.563555177355363e-06,4.778077714845731e-07,1.7622965972390262e-06,1.1902171329888153e-07,7.978231328522666e-15,1.952943897780405e-10,1.3807343263073652e-11,1.1440752716978334e-12,1.267738018311755e-10,2.694357725748829e-12,3.3736167232158225e-11,6.042435347886024e-11,1.156072923576103e-16,4.0641529335117536e-17,7.256577234853684e-14,5.6346567462921426e-12,6.44664258391138e-10,2.776675004753921e-10,1.727230011249593e-10,1.5240347087131686e-08,9.297721157648502e-13,9.41762099609784e-10,5.197520957091889e-07,9.408554498215278e-13,1.90892762034109e-10,1.2004078470653064e-08,2.178163350550488e-08,9.076856125789129e-09,9.554100652494733e-09,1.2260710395435314e-10,2.608739942697117e-13,1.990310641324931e-09,2.5380406469926015e-13,2.1095459992302983e-10,8.330355089721052e-14,5.869004247285278e-10,1.9753357178339888e-08,8.729967958753584e-09,8.699405787734808e-08,4.994851011763562e-07,7.958442408377359e-12,3.2829266678807403e-09,8.043354819421604e-10,1.9392712128957563e-11,1.7784946747906273e-12,1.7103399837311124e-13,8.14791934694299e-10,8.3238950652911e-14,1.2955784065067646e-10,5.543770843452259e-11,5.1400189584332684e-14,5.105149075251429e-12,3.9002228643077616e-11,6.760313581308568e-10,4.519033048725005e-12,1.0273312871063502e-11,6.018617296118426e-09,1.0392160976689828e-08,1.222837855396126e-07,7.794201923346001e-07,2.53156820578036e-08,3.3107988832107356e-10,1.1919359386026786e-09,5.486588314615045e-09,6.426690414818445e-10,2.2435142005711268e-11,1.1325482066752436e-11,4.550880249638253e-12,3.897361876057234e-10,8.281363952784397e-14,5.153371518721722e-12,1.5582649830241365e-12,4.038028060078306e-12,4.618361998427297e-13,1.6953604404416009e-12,1.8165244635311036e-08,1.21967020753318e-06,2.0768319496443698e-08,3.06875498167438e-06,0.0001248012222146,1.2573234082063122e-08,2.9488329989546876e-10
