CaseID,sample_kind,iso_final_design_kind,iso_pfr_hit_target,iso_fallback_probe_status,iso_native_truncation_reason,iso_native_truncated_before_L,iso_T_K,iso_target_conversion,iso_manifest_target_tau_s
742,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1414.8308957833797,0.1850241673644632,8.749288059678512e-05
743,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1445.0855056196451,0.6184971876302735,0.0072221651930231
744,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1444.1378006665036,0.3870296574756503,2.1295185686420503e-05
745,trajectory,isothermal_pfr_hit_target,True,,,False,1568.0971348145977,0.6092511919653044,0.009321558376321
746,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0000 < L=0.0017,True,1508.2674009911716,0.8302389123151079,0.1465339149484424
747,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1578.6329839657992,0.4249635641183704,0.0001889689562823
748,trajectory,isothermal_pfr_missed_target,False,,,False,1532.596386577934,0.6306825819984079,0.0041408358396382
748,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1532.596386577934,0.6306825819984079,0.0041408358396382
750,trajectory,isothermal_pfr_missed_target,False,,,False,1570.6323176203296,0.1964350592950359,0.0246283890718189
750,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1570.6323176203296,0.1964350592950359,0.0246283890718189
751,trajectory,isothermal_pfr_missed_target,False,,,False,1589.6355528244749,0.757415198897943,3.615179411465078e-05
751,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1589.6355528244749,0.757415198897943,3.615179411465078e-05
752,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1441.42121872399,0.7959598655253649,0.0284039544103785
753,trajectory,isothermal_pfr_missed_target,False,,,False,1420.967101561837,0.4562314567854628,0.0004153065765443
753,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1420.967101561837,0.4562314567854628,0.0004153065765443
754,trajectory,isothermal_pfr_missed_target,False,,,False,1555.5728723388163,0.8331956538045779,1.1653261862127444e-05
754,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1555.5728723388163,0.8331956538045779,1.1653261862127444e-05
755,trajectory,isothermal_pfr_missed_target,False,,,False,1431.5250036679208,0.5659641704987736,0.001411899681256
755,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1431.5250036679208,0.5659641704987736,0.001411899681256
757,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1460.7444277219474,0.2723680734774098,6.64589219418776e-05
758,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1517.71832509432,0.0881199944252148,0.0018349300577875
760,trajectory,isothermal_pfr_missed_target,False,,,False,1446.8697043508291,0.0848072435846552,0.0001354399030093
760,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1446.8697043508291,0.0848072435846552,0.0001354399030093
761,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,T exceeded cap 1600.0 K,True,1465.1669591385871,0.4175825192779303,0.0352159338003915
762,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1511.0212789243087,0.2444074132572859,0.0224019070763841
763,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1575.7247848855332,0.7046858064318077,8.583060806748524e-05
764,trajectory,isothermal_pfr_missed_target,False,,,False,1485.4606467997655,0.7397590915998444,4.75696979795749e-05
764,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1485.4606467997655,0.7397590915998444,4.75696979795749e-05
765,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1455.2959444420412,0.2112788794934749,0.0061105209771102
766,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0001 < L=2.0892,True,1573.5185408592224,0.2268159663956612,0.7025503923603948
767,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1536.947590010241,0.4208388610417024,0.000968924465925
768,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1536.7982212686911,0.9268929619295524,6.256053320046862e-05
769,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1423.5030695004389,0.5209155024401844,0.0135302726937028
771,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,T exceeded cap 1600.0 K,True,1485.4452409036458,0.3111800830485299,0.0007076915302294
772,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1425.872116824612,0.944506553108804,3.4326878182424095e-05
773,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0000 < L=0.0000,True,1511.0388360358777,0.4547845921479165,0.4752208347636995
774,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1415.314219915308,0.2847302587796003,0.000967936395804
775,trajectory,isothermal_pfr_missed_target,False,,,False,1446.887187953107,0.9675058671506124,1.2480777002017132e-05
775,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1446.887187953107,0.9675058671506124,1.2480777002017132e-05
776,trajectory,isothermal_pfr_missed_target,False,,,False,1442.2480775043368,0.2380428379587829,0.0041573009572184
776,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1442.2480775043368,0.2380428379587829,0.0041573009572184
777,trajectory,isothermal_pfr_missed_target,False,,,False,1517.7015511039644,0.959567185859196,5.056092416186075e-05
777,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1517.7015511039644,0.959567185859196,5.056092416186075e-05
778,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1460.5964267393574,0.6784399626078085,0.0014133368945949
779,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0001 < L=1.0408,True,1529.6436515124517,0.5224666875321419,0.6559709553297043
780,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1481.6736322036013,0.783096696343273,0.0210371730467977
781,trajectory,isothermal_pfr_missed_target,False,,,False,1455.5889767827466,0.0658655457152053,0.0001637756681596
781,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1455.5889767827466,0.0658655457152053,0.0001637756681596
782,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1471.1158116534352,0.9960370327206328,1.4245175781387572e-05
784,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1589.7072769794613,0.2963364451564849,0.0016559365055068
786,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1508.0776791693645,0.780759405870922,0.0335694974933098
787,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1532.7114526322111,0.8642367713991553,0.0001463878132992
788,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1578.561966237612,0.4801620991714299,2.828787797349151e-05
789,trajectory,isothermal_pfr_missed_target,False,,,False,1558.1517501315102,0.9248863970069215,0.0130811311438043
789,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1558.1517501315102,0.9248863970069215,0.0130811311438043
790,trajectory,isothermal_pfr_missed_target,False,,,False,1468.0260380450636,0.8871282823430374,0.0642233271101263
790,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1468.0260380450636,0.8871282823430374,0.0642233271101263
791,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1594.0220731124282,0.6593501493427902,0.0007780261726466
793,trajectory,isothermal_pfr_missed_target,False,,,False,1514.9473299318925,0.2685963166691363,0.0003394887727669
793,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1514.9473299318925,0.2685963166691363,0.0003394887727669
794,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1563.526259008795,0.991911003375426,0.0003840549384688
795,trajectory,isothermal_pfr_missed_target,False,,,False,1476.911404421553,0.5028867333428935,0.0167475347416166
795,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1476.911404421553,0.5028867333428935,0.0167475347416166
796,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1434.3619382567704,0.6914644161192701,0.0002418153537585
797,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1452.7030967827886,0.9136932566948236,1.988526495989308e-05
798,trajectory,isothermal_pfr_missed_target,False,,,False,1473.8260839087889,0.0257091499958187,0.000406544753727
798,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1473.8260839087889,0.0257091499958187,0.000406544753727
799,trajectory,isothermal_pfr_missed_target,False,,,False,1438.5734909260646,0.0204403784917667,0.0276955901635261
799,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1438.5734909260646,0.0204403784917667,0.0276955901635261
800,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1587.964856796898,0.3398361515905708,0.0001696361278978
801,trajectory,isothermal_pfr_missed_target,False,,,False,1424.585932935588,0.8620593971619384,0.0012290760615999
801,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1424.585932935588,0.8620593971619384,0.0012290760615999
802,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1503.5226812865585,0.7274200694775209,0.0106879367704929
803,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1583.737508598715,0.522145734988153,0.0046848911457795
804,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0000 < L=0.0172,True,1577.4891220685097,0.083499382501468,0.0490614918228013
805,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1412.7478504367173,0.31697811587248,0.0719542776133934
806,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1514.1407662117854,0.0436278827255591,0.0063587250365001
807,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1495.8057460887358,0.4546090467646718,0.004354428455352
808,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0000 < L=0.1085,True,1593.413263298571,0.0286154650757089,0.1447187081130135
809,trajectory,isothermal_pfr_missed_target,False,,,False,1518.7857140693814,0.6733453150000424,1.048538077100066e-05
809,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1518.7857140693814,0.6733453150000424,1.048538077100066e-05
810,trajectory,isothermal_pfr_missed_target,False,,,False,1558.9711669972166,0.1385706321522593,0.0021351688913347
810,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1558.9711669972166,0.1385706321522593,0.0021351688913347
812,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,truncated at z=0.0001 < L=2.0697,True,1583.289337917231,0.8948068430880085,0.4393787975378087
813,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,857.299440917559,0.0557812052126973,2.0377811641638178e-05
814,trajectory,isothermal_pfr_missed_target,False,,,False,869.940910898149,0.5322173393145204,4.082610516071115e-05
814,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,869.940910898149,0.5322173393145204,4.082610516071115e-05
815,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,890.3572627250105,0.4656893136864528,8.840970067861944e-05
816,trajectory,isothermal_pfr_missed_target,False,,,False,940.7242278102784,0.3819894241774455,2.0648957357732297e-05
816,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,940.7242278102784,0.3819894241774455,2.0648957357732297e-05
817,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1321.6722406074405,0.8647636647056789,0.0079165876680164
818,trajectory,isothermal_pfr_missed_target,False,,,False,1206.2600782187656,0.5972156301885844,0.002878841012555
818,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1206.2600782187656,0.5972156301885844,0.002878841012555
819,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,830.801839842461,0.2074922908237204,0.0001329603661245
820,trajectory,isothermal_pfr_missed_target,False,,,False,1330.3808385552838,0.63695295187179,3.305889934821722e-05
820,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1330.3808385552838,0.63695295187179,3.305889934821722e-05
821,trajectory,isothermal_pfr_missed_target,False,,,False,1360.0543945422396,0.3084716938715428,0.0002565488312587
821,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1360.0543945422396,0.3084716938715428,0.0002565488312587
822,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1017.0105195138603,0.6796344763040543,1.6325036958376826e-05
823,trajectory,isothermal_pfr_missed_target,False,,,False,1343.0903239920735,0.4736556491395459,0.0003724778224981
823,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1343.0903239920735,0.4736556491395459,0.0003724778224981
824,trajectory,isothermal_pfr_missed_target,False,,,False,1246.174183706753,0.6431417083274573,0.0039936867269151
824,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1246.174183706753,0.6431417083274573,0.0039936867269151
825,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1065.8708218717948,0.7534143132949248,1.5311273813256634e-05
826,trajectory,isothermal_pfr_missed_target,False,,,False,1361.7101051099598,0.786001462279819,2.377724305818877e-05
826,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1361.7101051099598,0.786001462279819,2.377724305818877e-05
827,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1375.0004947837442,0.518771690055728,0.001098158831436
828,trajectory,isothermal_pfr_missed_target,False,,,False,886.1822603084147,0.2755331328790635,3.898690901305139e-05
828,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,886.1822603084147,0.2755331328790635,3.898690901305139e-05
829,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1254.6044416632503,0.4195612363750115,0.0005380235569338
830,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1372.8118622256443,0.3909374798974022,0.0004775457774617
831,trajectory,isothermal_pfr_missed_target,False,,,False,837.6402947539464,0.4624631954729557,0.000193759879625
831,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,837.6402947539464,0.4624631954729557,0.000193759879625
832,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,937.278388608247,0.4437044859444722,2.113811450829436e-05
833,trajectory,isothermal_pfr_missed_target,False,,,False,1022.492530113086,0.6039826134964824,1.640795375641062e-05
833,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1022.492530113086,0.6039826134964824,1.640795375641062e-05
834,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1304.220478455536,0.7841040094103664,0.0002547438735004
835,trajectory,isothermal_pfr_missed_target,False,,,False,1385.8408684516326,0.5668797170231119,0.0183847724619594
835,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1385.8408684516326,0.5668797170231119,0.0183847724619594
836,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1375.3857448650524,0.6775191536312923,0.0132018921153236
837,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,T exceeded cap 1600.0 K,True,1262.0500385994092,0.7715417933836579,0.0160095754364126
838,trajectory,isothermal_pfr_missed_target,False,,,False,1266.234186384827,0.3404618995543569,0.0002526285234801
838,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1266.234186384827,0.3404618995543569,0.0002526285234801
839,trajectory,isothermal_pfr_missed_target,False,,,False,946.4922289457172,0.6119821086386219,3.6905609313869786e-05
839,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,946.4922289457172,0.6119821086386219,3.6905609313869786e-05
840,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1342.7267884882167,0.6824924635514618,1.9278643331152176e-05
841,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,T exceeded cap 1600.0 K,True,1266.6923019429669,0.6652612405037508,0.0047322075686563
842,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1309.6689707878977,0.4452570659527555,0.0054405902879997
843,trajectory,isothermal_pfr_missed_target,False,,,False,930.0407354161144,0.1555282199289649,1.2416464840184354e-05
843,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,930.0407354161144,0.1555282199289649,1.2416464840184354e-05
844,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1281.1859753821043,0.4888229294493794,0.0011104229313688
845,trajectory,isothermal_pfr_missed_target,False,,,False,1156.6016410663724,0.9103471942013128,0.0134658774379844
845,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1156.6016410663724,0.9103471942013128,0.0134658774379844
846,trajectory,isothermal_pfr_missed_target,False,,,False,1072.03431640286,0.9790442262450232,1.523365810545547e-05
846,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1072.03431640286,0.9790442262450232,1.523365810545547e-05
847,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1141.0437335958704,0.9230708787497134,0.0070374453774892
848,trajectory,isothermal_pfr_missed_target,False,,,False,1040.0161297013983,0.7795358132570982,1.3617588253060704e-05
848,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1040.0161297013983,0.7795358132570982,1.3617588253060704e-05
849,trajectory,isothermal_pfr_missed_target,False,,,False,1269.5572038413957,0.3742601996054873,0.0003550623172854
849,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1269.5572038413957,0.3742601996054873,0.0003550623172854
850,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,956.9801932945848,0.5363262517238037,1.2860497059879885e-05
851,trajectory,isothermal_pfr_missed_target,False,,,False,982.9275189433248,0.30854821796529,2.784233722991548e-05
851,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,982.9275189433248,0.30854821796529,2.784233722991548e-05
852,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,928.2551553472877,0.4971384181082249,4.708612239322158e-05
853,trajectory,isothermal_pfr_missed_target,False,,,False,1309.3342726770788,0.3081183029850945,6.065115336315644e-05
853,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1309.3342726770788,0.3081183029850945,6.065115336315644e-05
854,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1219.1255603870377,0.3813855616981164,0.0006835051334484
855,trajectory,isothermal_pfr_missed_target,False,,,False,1043.798428890295,0.8148630157392472,1.684346509924883e-05
855,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1043.798428890295,0.8148630157392472,1.684346509924883e-05
856,trajectory,isothermal_pfr_missed_target,False,,,False,1095.466070761904,0.8906844020774588,1.5833610680421056e-05
856,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1095.466070761904,0.8906844020774588,1.5833610680421056e-05
857,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1013.7557729519904,0.862913170233369,1.3055147924031888e-05
858,trajectory,isothermal_pfr_missed_target,False,,,False,1262.4302350217476,0.6251049644779414,0.0063856555276973
858,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1262.4302350217476,0.6251049644779414,0.0063856555276973
859,trajectory,isothermal_pfr_missed_target,False,,,False,977.1261860383676,0.4698361098254099,1.3824598964822465e-05
859,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,977.1261860383676,0.4698361098254099,1.3824598964822465e-05
860,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1234.05658388976,0.4857272741338238,0.0005215275288962
861,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,803.8843292696401,0.6192005437612534,6.717756086520859e-05
862,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1224.92689630948,0.5426910482626409,0.010559820431794
863,trajectory,isothermal_pfr_missed_target,False,,,False,1338.3483901806176,0.5036667058104649,0.0026022485392833
863,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1338.3483901806176,0.5036667058104649,0.0026022485392833
864,trajectory,isothermal_pfr_missed_target,False,,,False,838.8912793435156,0.2842793398816139,4.424094023666414e-05
864,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,838.8912793435156,0.2842793398816139,4.424094023666414e-05
865,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1274.189190259203,0.7177581724943594,0.0001150162178807
866,trajectory,isothermal_pfr_missed_target,False,,,False,853.0429424298927,0.3442321088118479,2.3144352700736785e-05
866,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,853.0429424298927,0.3442321088118479,2.3144352700736785e-05
867,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1084.7471045190468,0.705213361363858,1.5762843144670244e-05
868,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,926.5702707273886,0.5892318812478334,2.590065108381185e-05
869,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,813.1425526225939,0.4114552153320983,1.0519630159122609e-05
870,trajectory,isothermal_pfr_missed_target,False,,,False,864.628081638366,0.5766399685991929,1.209720860381954e-05
870,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,864.628081638366,0.5766399685991929,1.209720860381954e-05
871,trajectory,isothermal_pfr_missed_target,False,,,False,944.794115042314,0.3213657333515585,1.6677452552978906e-05
871,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,944.794115042314,0.3213657333515585,1.6677452552978906e-05
872,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1144.341147732921,0.8954330830695107,0.0086962387740846
873,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1318.3876866986975,0.5564073620457203,0.0226080778562202
874,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1208.49271283485,0.4330193997733295,0.0011284507648255
875,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1028.945500291884,0.5664913017256186,1.366693881288094e-05
876,trajectory,isothermal_pfr_missed_target,False,,,False,882.3717766348273,0.1778135212929919,0.0001690090013741
876,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,882.3717766348273,0.1778135212929919,0.0001690090013741
877,trajectory,isothermal_pfr_missed_target,False,,,False,1357.6926865801215,0.4225432987976819,0.0038601171248813
877,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1357.6926865801215,0.4225432987976819,0.0038601171248813
879,trajectory,isothermal_pfr_missed_target,False,,,False,989.3443416198716,0.5601718208147214,2.613360905154186e-05
879,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,989.3443416198716,0.5601718208147214,2.613360905154186e-05
880,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,"exception: 
*******************************************************************************
CanteraError thrown by Phase::setTemperature:
temperature must be positive. T = nan
*******************************************************************************
",True,1291.8226584931836,0.8375571280019358,0.0219926060281009
881,trajectory,isothermal_pfr_missed_target,False,,,False,1021.4557444723324,0.9590759692434222,1.7125595138495607e-05
881,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1021.4557444723324,0.9590759692434222,1.7125595138495607e-05
882,trajectory,isothermal_pfr_missed_target,False,,,False,955.952341966331,0.4304144836403429,1.5134250737891736e-05
882,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,955.952341966331,0.4304144836403429,1.5134250737891736e-05
883,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1381.9916767720133,0.8744357449887321,0.0019519346794135
884,trajectory,isothermal_pfr_missed_target,False,,,False,1379.2817460373044,0.931209372584708,0.0002253880665843
884,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1379.2817460373044,0.931209372584708,0.0002253880665843
885,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1210.277093956247,0.3139837016258389,0.0004875747342397
886,trajectory,isothermal_pfr_missed_target,False,,,False,1317.3175885668024,0.3966113105602563,0.0007539826476475
886,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1317.3175885668024,0.3966113105602563,0.0007539826476475
887,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,991.9066849770024,0.3568880704371259,1.9683713233081944e-05
888,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,947.2713241633028,0.2763351541105658,1.846085285086536e-05
889,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1315.6557820923626,0.8203631744580344,0.0454590001071853
890,trajectory,isothermal_pfr_missed_target,False,,,False,861.4009125018492,0.4415637591062114,9.107633427315251e-05
890,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,861.4009125018492,0.4415637591062114,9.107633427315251e-05
891,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1376.1916219396517,0.6130894022621215,3.714559572076213e-05
892,trajectory,isothermal_pfr_missed_target,False,,,False,1035.0817060703412,0.9425155457947404,1.1536139638287134e-05
892,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1035.0817060703412,0.9425155457947404,1.1536139638287134e-05
893,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1254.8284259391949,0.5527880783425645,0.0007891751090433
894,trajectory,isothermal_pfr_missed_target,False,,,False,1323.1176464166492,0.7351994799403474,0.0090369736364259
894,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1323.1176464166492,0.7351994799403474,0.0090369736364259
895,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1086.4581174589694,0.917969624567777,1.326690227468431e-05
896,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,836.3156395219266,0.1884441888378933,0.000147833723829
897,trajectory,isothermal_pfr_missed_target,False,,,False,1372.9304942768067,0.7106716482434422,0.000107097335023
897,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,1372.9304942768067,0.7106716482434422,0.000107097335023
898,trajectory,isothermal_pfr_missed_target,False,,,False,804.6639954624698,0.578840605635196,2.1813992510745644e-05
898,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,804.6639954624698,0.578840605635196,2.1813992510745644e-05
899,trajectory,isothermal_pfr_missed_target,False,,,False,834.8725987086073,0.3235704851476476,9.55819052674718e-05
899,state_probe,anchored_state_probe_after_pfr_miss,False,used_after_pfr_miss,,False,834.8725987086073,0.3235704851476476,9.55819052674718e-05
900,trajectory,isothermal_pfr_missed_target,False,no_suitable_anchor_available,,False,1376.3567343680188,0.4820801242487505,0.0077275354460927
901,state_probe,anchored_state_probe_after_native_pfr_failure,False,used_after_native_pfr_failure,T exceeded cap 1600.0 K,True,1161.609327183105,0.9655520851258188,0.0020151222441848
